City,Lat,Lon,CLASS_NAME,YEAR_NUMBER,MONTH_NUMBER,STORE_REGION,STORE_HUBSPOKE,CLASS_NAME_GROUPING,Month,SHRINK_RATE,N_obs
Utqiagvik,71.2894,-156.761,Apples,2018,1,North,Hub Air,"Fruits, basic",Jan,0,5
Utqiagvik,71.2894,-156.761,Apples,2018,2,North,Hub Air,"Fruits, basic",Feb,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,3,North,Hub Air,"Fruits, basic",Mar,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,4,North,Hub Air,"Fruits, basic",Apr,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,5,North,Hub Air,"Fruits, basic",May,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,6,North,Hub Air,"Fruits, basic",Jun,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,7,North,Hub Air,"Fruits, basic",Jul,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,8,North,Hub Air,"Fruits, basic",Aug,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,9,North,Hub Air,"Fruits, basic",Sep,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,10,North,Hub Air,"Fruits, basic",Oct,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,11,North,Hub Air,"Fruits, basic",Nov,0,6
Utqiagvik,71.2894,-156.761,Apples,2018,12,North,Hub Air,"Fruits, basic",Dec,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,2,North,Hub Air,"Fruits, basic",Feb,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,3,North,Hub Air,"Fruits, basic",Mar,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,4,North,Hub Air,"Fruits, basic",Apr,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,5,North,Hub Air,"Fruits, basic",May,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,6,North,Hub Air,"Fruits, basic",Jun,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,7,North,Hub Air,"Fruits, basic",Jul,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,8,North,Hub Air,"Fruits, basic",Aug,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,9,North,Hub Air,"Fruits, basic",Sep,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,10,North,Hub Air,"Fruits, basic",Oct,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,11,North,Hub Air,"Fruits, basic",Nov,0,6
Utqiagvik,71.2894,-156.761,Apples,2019,12,North,Hub Air,"Fruits, basic",Dec,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,1,North,Hub Air,"Fruits, basic",Jan,0,5
Utqiagvik,71.2894,-156.761,Apples,2020,2,North,Hub Air,"Fruits, basic",Feb,0.000698548,6
Utqiagvik,71.2894,-156.761,Apples,2020,3,North,Hub Air,"Fruits, basic",Mar,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,4,North,Hub Air,"Fruits, basic",Apr,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,5,North,Hub Air,"Fruits, basic",May,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,6,North,Hub Air,"Fruits, basic",Jun,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,7,North,Hub Air,"Fruits, basic",Jul,0.031050849,6
Utqiagvik,71.2894,-156.761,Apples,2020,8,North,Hub Air,"Fruits, basic",Aug,0.027628889,6
Utqiagvik,71.2894,-156.761,Apples,2020,9,North,Hub Air,"Fruits, basic",Sep,0.002199999,6
Utqiagvik,71.2894,-156.761,Apples,2020,10,North,Hub Air,"Fruits, basic",Oct,0,6
Utqiagvik,71.2894,-156.761,Apples,2020,11,North,Hub Air,"Fruits, basic",Nov,0.005692816,6
Utqiagvik,71.2894,-156.761,Apples,2020,12,North,Hub Air,"Fruits, basic",Dec,0,6
Utqiagvik,71.2894,-156.761,Apples,2021,1,North,Hub Air,"Fruits, basic",Jan,0,5
Utqiagvik,71.2894,-156.761,Apples,2021,2,North,Hub Air,"Fruits, basic",Feb,0.006322688,6
Utqiagvik,71.2894,-156.761,Apples,2021,3,North,Hub Air,"Fruits, basic",Mar,0,6
Utqiagvik,71.2894,-156.761,Apples,2021,4,North,Hub Air,"Fruits, basic",Apr,0.027064337,6
Utqiagvik,71.2894,-156.761,Apples,2021,5,North,Hub Air,"Fruits, basic",May,0.002463782,6
Utqiagvik,71.2894,-156.761,Apples,2021,6,North,Hub Air,"Fruits, basic",Jun,0.022822026,6
Utqiagvik,71.2894,-156.761,Apples,2021,7,North,Hub Air,"Fruits, basic",Jul,0.003961887,6
Utqiagvik,71.2894,-156.761,Apples,2021,8,North,Hub Air,"Fruits, basic",Aug,0,6
Utqiagvik,71.2894,-156.761,Apples,2021,9,North,Hub Air,"Fruits, basic",Sep,0.007923117,6
Utqiagvik,71.2894,-156.761,Apples,2021,10,North,Hub Air,"Fruits, basic",Oct,0.013912887,6
Utqiagvik,71.2894,-156.761,Apples,2021,11,North,Hub Air,"Fruits, basic",Nov,0,6
Utqiagvik,71.2894,-156.761,Apples,2021,12,North,Hub Air,"Fruits, basic",Dec,0,6
Utqiagvik,71.2894,-156.761,Apples,2022,1,North,Hub Air,"Fruits, basic",Jan,0.008244441,5
Utqiagvik,71.2894,-156.761,Apples,2022,2,North,Hub Air,"Fruits, basic",Feb,0.006445572,6
Utqiagvik,71.2894,-156.761,Apples,2022,3,North,Hub Air,"Fruits, basic",Mar,0.006029472,6
Utqiagvik,71.2894,-156.761,Apples,2022,4,North,Hub Air,"Fruits, basic",Apr,0.017916866,6
Utqiagvik,71.2894,-156.761,Apples,2022,5,North,Hub Air,"Fruits, basic",May,0.004033327,6
Utqiagvik,71.2894,-156.761,Apples,2022,6,North,Hub Air,"Fruits, basic",Jun,0.023133343,6
Utqiagvik,71.2894,-156.761,Apples,2022,7,North,Hub Air,"Fruits, basic",Jul,0.005298687,6
Utqiagvik,71.2894,-156.761,Apples,2022,8,North,Hub Air,"Fruits, basic",Aug,0.006109333,6
Utqiagvik,71.2894,-156.761,Apples,2022,9,North,Hub Air,"Fruits, basic",Sep,0.004548956,6
Utqiagvik,71.2894,-156.761,Apples,2022,10,North,Hub Air,"Fruits, basic",Oct,0.003149809,6
Utqiagvik,71.2894,-156.761,Apples,2022,11,North,Hub Air,"Fruits, basic",Nov,0,6
Utqiagvik,71.2894,-156.761,Apples,2022,12,North,Hub Air,"Fruits, basic",Dec,0.024307244,6
Utqiagvik,71.2894,-156.761,Apples,2023,1,North,Hub Air,"Fruits, basic",Jan,0,5
Utqiagvik,71.2894,-156.761,Apples,2023,2,North,Hub Air,"Fruits, basic",Feb,0.002852619,6
Utqiagvik,71.2894,-156.761,Apples,2023,3,North,Hub Air,"Fruits, basic",Mar,0,6
Utqiagvik,71.2894,-156.761,Apples,2023,4,North,Hub Air,"Fruits, basic",Apr,0,6
Utqiagvik,71.2894,-156.761,Apples,2023,5,North,Hub Air,"Fruits, basic",May,0.006351142,6
Utqiagvik,71.2894,-156.761,Apples,2023,6,North,Hub Air,"Fruits, basic",Jun,0.010673335,6
Utqiagvik,71.2894,-156.761,Apples,2023,7,North,Hub Air,"Fruits, basic",Jul,0,6
Utqiagvik,71.2894,-156.761,Apples,2023,8,North,Hub Air,"Fruits, basic",Aug,0.004175656,6
Utqiagvik,71.2894,-156.761,Apples,2023,9,North,Hub Air,"Fruits, basic",Sep,0.006686486,6
Utqiagvik,71.2894,-156.761,Apples,2023,10,North,Hub Air,"Fruits, basic",Oct,0.005208957,6
Utqiagvik,71.2894,-156.761,Apples,2023,11,North,Hub Air,"Fruits, basic",Nov,0,6
Utqiagvik,71.2894,-156.761,Apples,2023,12,North,Hub Air,"Fruits, basic",Dec,0.017418265,6
Aniak,61.5788,-159.5276,Apples,2018,1,West,Hub Air,"Fruits, basic",Jan,0,5
Aniak,61.5788,-159.5276,Apples,2018,2,West,Hub Air,"Fruits, basic",Feb,0,6
Aniak,61.5788,-159.5276,Apples,2018,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2018,4,West,Hub Air,"Fruits, basic",Apr,0.034989503,6
Aniak,61.5788,-159.5276,Apples,2018,5,West,Hub Air,"Fruits, basic",May,0,6
Aniak,61.5788,-159.5276,Apples,2018,6,West,Hub Air,"Fruits, basic",Jun,0,6
Aniak,61.5788,-159.5276,Apples,2018,7,West,Hub Air,"Fruits, basic",Jul,0,6
Aniak,61.5788,-159.5276,Apples,2018,8,West,Hub Air,"Fruits, basic",Aug,0,6
Aniak,61.5788,-159.5276,Apples,2018,9,West,Hub Air,"Fruits, basic",Sep,0,6
Aniak,61.5788,-159.5276,Apples,2018,10,West,Hub Air,"Fruits, basic",Oct,0,6
Aniak,61.5788,-159.5276,Apples,2018,11,West,Hub Air,"Fruits, basic",Nov,0,6
Aniak,61.5788,-159.5276,Apples,2018,12,West,Hub Air,"Fruits, basic",Dec,0,6
Aniak,61.5788,-159.5276,Apples,2019,2,West,Hub Air,"Fruits, basic",Feb,0.007437169,6
Aniak,61.5788,-159.5276,Apples,2019,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2019,4,West,Hub Air,"Fruits, basic",Apr,0,6
Aniak,61.5788,-159.5276,Apples,2019,5,West,Hub Air,"Fruits, basic",May,0,6
Aniak,61.5788,-159.5276,Apples,2019,6,West,Hub Air,"Fruits, basic",Jun,0.149337316,6
Aniak,61.5788,-159.5276,Apples,2019,7,West,Hub Air,"Fruits, basic",Jul,0,6
Aniak,61.5788,-159.5276,Apples,2019,8,West,Hub Air,"Fruits, basic",Aug,0,6
Aniak,61.5788,-159.5276,Apples,2019,9,West,Hub Air,"Fruits, basic",Sep,0,6
Aniak,61.5788,-159.5276,Apples,2019,10,West,Hub Air,"Fruits, basic",Oct,0,6
Aniak,61.5788,-159.5276,Apples,2019,11,West,Hub Air,"Fruits, basic",Nov,0,6
Aniak,61.5788,-159.5276,Apples,2019,12,West,Hub Air,"Fruits, basic",Dec,0,6
Aniak,61.5788,-159.5276,Apples,2020,1,West,Hub Air,"Fruits, basic",Jan,0,5
Aniak,61.5788,-159.5276,Apples,2020,2,West,Hub Air,"Fruits, basic",Feb,0,6
Aniak,61.5788,-159.5276,Apples,2020,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2020,4,West,Hub Air,"Fruits, basic",Apr,0.001540832,6
Aniak,61.5788,-159.5276,Apples,2020,5,West,Hub Air,"Fruits, basic",May,0.013426932,6
Aniak,61.5788,-159.5276,Apples,2020,6,West,Hub Air,"Fruits, basic",Jun,0.030637255,6
Aniak,61.5788,-159.5276,Apples,2020,7,West,Hub Air,"Fruits, basic",Jul,0.080416392,6
Aniak,61.5788,-159.5276,Apples,2020,8,West,Hub Air,"Fruits, basic",Aug,0,6
Aniak,61.5788,-159.5276,Apples,2020,9,West,Hub Air,"Fruits, basic",Sep,0.065755304,6
Aniak,61.5788,-159.5276,Apples,2020,10,West,Hub Air,"Fruits, basic",Oct,0.00474738,6
Aniak,61.5788,-159.5276,Apples,2020,11,West,Hub Air,"Fruits, basic",Nov,0.015734981,6
Aniak,61.5788,-159.5276,Apples,2020,12,West,Hub Air,"Fruits, basic",Dec,0,6
Aniak,61.5788,-159.5276,Apples,2021,1,West,Hub Air,"Fruits, basic",Jan,0.013190623,5
Aniak,61.5788,-159.5276,Apples,2021,2,West,Hub Air,"Fruits, basic",Feb,0,6
Aniak,61.5788,-159.5276,Apples,2021,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2021,4,West,Hub Air,"Fruits, basic",Apr,0,6
Aniak,61.5788,-159.5276,Apples,2021,5,West,Hub Air,"Fruits, basic",May,0,6
Aniak,61.5788,-159.5276,Apples,2021,6,West,Hub Air,"Fruits, basic",Jun,0,6
Aniak,61.5788,-159.5276,Apples,2021,7,West,Hub Air,"Fruits, basic",Jul,0,6
Aniak,61.5788,-159.5276,Apples,2021,8,West,Hub Air,"Fruits, basic",Aug,0.001707637,6
Aniak,61.5788,-159.5276,Apples,2021,9,West,Hub Air,"Fruits, basic",Sep,0,6
Aniak,61.5788,-159.5276,Apples,2021,10,West,Hub Air,"Fruits, basic",Oct,0.00121909,6
Aniak,61.5788,-159.5276,Apples,2021,11,West,Hub Air,"Fruits, basic",Nov,0,6
Aniak,61.5788,-159.5276,Apples,2021,12,West,Hub Air,"Fruits, basic",Dec,0.165689101,6
Aniak,61.5788,-159.5276,Apples,2022,1,West,Hub Air,"Fruits, basic",Jan,0.011126255,5
Aniak,61.5788,-159.5276,Apples,2022,2,West,Hub Air,"Fruits, basic",Feb,0.020118827,6
Aniak,61.5788,-159.5276,Apples,2022,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2022,4,West,Hub Air,"Fruits, basic",Apr,0.033156426,6
Aniak,61.5788,-159.5276,Apples,2022,5,West,Hub Air,"Fruits, basic",May,0,6
Aniak,61.5788,-159.5276,Apples,2022,6,West,Hub Air,"Fruits, basic",Jun,0,6
Aniak,61.5788,-159.5276,Apples,2022,7,West,Hub Air,"Fruits, basic",Jul,0,6
Aniak,61.5788,-159.5276,Apples,2022,8,West,Hub Air,"Fruits, basic",Aug,0,6
Aniak,61.5788,-159.5276,Apples,2022,9,West,Hub Air,"Fruits, basic",Sep,0.016143505,6
Aniak,61.5788,-159.5276,Apples,2022,10,West,Hub Air,"Fruits, basic",Oct,0,6
Aniak,61.5788,-159.5276,Apples,2022,11,West,Hub Air,"Fruits, basic",Nov,0.012703984,6
Aniak,61.5788,-159.5276,Apples,2022,12,West,Hub Air,"Fruits, basic",Dec,0.004496605,6
Aniak,61.5788,-159.5276,Apples,2023,1,West,Hub Air,"Fruits, basic",Jan,0,5
Aniak,61.5788,-159.5276,Apples,2023,2,West,Hub Air,"Fruits, basic",Feb,0,6
Aniak,61.5788,-159.5276,Apples,2023,3,West,Hub Air,"Fruits, basic",Mar,0,6
Aniak,61.5788,-159.5276,Apples,2023,4,West,Hub Air,"Fruits, basic",Apr,0.032299921,6
Aniak,61.5788,-159.5276,Apples,2023,5,West,Hub Air,"Fruits, basic",May,0,6
Aniak,61.5788,-159.5276,Apples,2023,6,West,Hub Air,"Fruits, basic",Jun,0,6
Aniak,61.5788,-159.5276,Apples,2023,7,West,Hub Air,"Fruits, basic",Jul,0,6
Aniak,61.5788,-159.5276,Apples,2023,8,West,Hub Air,"Fruits, basic",Aug,0,6
Aniak,61.5788,-159.5276,Apples,2023,9,West,Hub Air,"Fruits, basic",Sep,0,6
Aniak,61.5788,-159.5276,Apples,2023,10,West,Hub Air,"Fruits, basic",Oct,0.001779344,6
Aniak,61.5788,-159.5276,Apples,2023,11,West,Hub Air,"Fruits, basic",Nov,0.09189705,6
Aniak,61.5788,-159.5276,Apples,2023,12,West,Hub Air,"Fruits, basic",Dec,0.085353363,6
Bethel,60.7942,-161.7611,Apples,2018,1,West,Hub Air,"Fruits, basic",Jan,0,5
Bethel,60.7942,-161.7611,Apples,2018,2,West,Hub Air,"Fruits, basic",Feb,0,6
Bethel,60.7942,-161.7611,Apples,2018,3,West,Hub Air,"Fruits, basic",Mar,0,6
Bethel,60.7942,-161.7611,Apples,2018,4,West,Hub Air,"Fruits, basic",Apr,0,6
Bethel,60.7942,-161.7611,Apples,2018,5,West,Hub Air,"Fruits, basic",May,0,6
Bethel,60.7942,-161.7611,Apples,2018,6,West,Hub Air,"Fruits, basic",Jun,0.000631702,6
Bethel,60.7942,-161.7611,Apples,2018,7,West,Hub Air,"Fruits, basic",Jul,0,6
Bethel,60.7942,-161.7611,Apples,2018,8,West,Hub Air,"Fruits, basic",Aug,0,6
Bethel,60.7942,-161.7611,Apples,2018,9,West,Hub Air,"Fruits, basic",Sep,0,6
Bethel,60.7942,-161.7611,Apples,2018,10,West,Hub Air,"Fruits, basic",Oct,0,6
Bethel,60.7942,-161.7611,Apples,2018,11,West,Hub Air,"Fruits, basic",Nov,0,6
Bethel,60.7942,-161.7611,Apples,2018,12,West,Hub Air,"Fruits, basic",Dec,0.000646711,6
Bethel,60.7942,-161.7611,Apples,2019,2,West,Hub Air,"Fruits, basic",Feb,0.003107327,6
Bethel,60.7942,-161.7611,Apples,2019,3,West,Hub Air,"Fruits, basic",Mar,0,6
Bethel,60.7942,-161.7611,Apples,2019,4,West,Hub Air,"Fruits, basic",Apr,0.002440922,6
Bethel,60.7942,-161.7611,Apples,2019,5,West,Hub Air,"Fruits, basic",May,0,6
Bethel,60.7942,-161.7611,Apples,2019,6,West,Hub Air,"Fruits, basic",Jun,0.002131602,6
Bethel,60.7942,-161.7611,Apples,2019,7,West,Hub Air,"Fruits, basic",Jul,0,6
Bethel,60.7942,-161.7611,Apples,2019,8,West,Hub Air,"Fruits, basic",Aug,0.003033668,6
Bethel,60.7942,-161.7611,Apples,2019,9,West,Hub Air,"Fruits, basic",Sep,0,6
Bethel,60.7942,-161.7611,Apples,2019,10,West,Hub Air,"Fruits, basic",Oct,0,6
Bethel,60.7942,-161.7611,Apples,2019,11,West,Hub Air,"Fruits, basic",Nov,0,6
Bethel,60.7942,-161.7611,Apples,2019,12,West,Hub Air,"Fruits, basic",Dec,0,6
Bethel,60.7942,-161.7611,Apples,2020,1,West,Hub Air,"Fruits, basic",Jan,0,5
Bethel,60.7942,-161.7611,Apples,2020,2,West,Hub Air,"Fruits, basic",Feb,0,6
Bethel,60.7942,-161.7611,Apples,2020,3,West,Hub Air,"Fruits, basic",Mar,0,6
Bethel,60.7942,-161.7611,Apples,2020,4,West,Hub Air,"Fruits, basic",Apr,0,6
Bethel,60.7942,-161.7611,Apples,2020,5,West,Hub Air,"Fruits, basic",May,0,6
Bethel,60.7942,-161.7611,Apples,2020,6,West,Hub Air,"Fruits, basic",Jun,0,6
Bethel,60.7942,-161.7611,Apples,2020,7,West,Hub Air,"Fruits, basic",Jul,0,6
Bethel,60.7942,-161.7611,Apples,2020,8,West,Hub Air,"Fruits, basic",Aug,0,6
Bethel,60.7942,-161.7611,Apples,2020,9,West,Hub Air,"Fruits, basic",Sep,0,6
Bethel,60.7942,-161.7611,Apples,2020,10,West,Hub Air,"Fruits, basic",Oct,0.001242209,6
Bethel,60.7942,-161.7611,Apples,2020,11,West,Hub Air,"Fruits, basic",Nov,0,6
Bethel,60.7942,-161.7611,Apples,2020,12,West,Hub Air,"Fruits, basic",Dec,0,6
Bethel,60.7942,-161.7611,Apples,2021,1,West,Hub Air,"Fruits, basic",Jan,0,5
Bethel,60.7942,-161.7611,Apples,2021,2,West,Hub Air,"Fruits, basic",Feb,0,6
Bethel,60.7942,-161.7611,Apples,2021,3,West,Hub Air,"Fruits, basic",Mar,0,6
Bethel,60.7942,-161.7611,Apples,2021,4,West,Hub Air,"Fruits, basic",Apr,0,6
Bethel,60.7942,-161.7611,Apples,2021,5,West,Hub Air,"Fruits, basic",May,0,6
Bethel,60.7942,-161.7611,Apples,2021,6,West,Hub Air,"Fruits, basic",Jun,0.003120013,6
Bethel,60.7942,-161.7611,Apples,2021,7,West,Hub Air,"Fruits, basic",Jul,0.001301891,6
Bethel,60.7942,-161.7611,Apples,2021,8,West,Hub Air,"Fruits, basic",Aug,0.001480302,6
Bethel,60.7942,-161.7611,Apples,2021,9,West,Hub Air,"Fruits, basic",Sep,0.001822551,6
Bethel,60.7942,-161.7611,Apples,2021,10,West,Hub Air,"Fruits, basic",Oct,0.008548665,6
Bethel,60.7942,-161.7611,Apples,2021,11,West,Hub Air,"Fruits, basic",Nov,0.006116761,6
Bethel,60.7942,-161.7611,Apples,2021,12,West,Hub Air,"Fruits, basic",Dec,0.019027203,6
Bethel,60.7942,-161.7611,Apples,2022,1,West,Hub Air,"Fruits, basic",Jan,0.013512939,5
Bethel,60.7942,-161.7611,Apples,2022,2,West,Hub Air,"Fruits, basic",Feb,0.049246876,6
Bethel,60.7942,-161.7611,Apples,2022,3,West,Hub Air,"Fruits, basic",Mar,0.019994509,6
Bethel,60.7942,-161.7611,Apples,2022,4,West,Hub Air,"Fruits, basic",Apr,0.013371171,6
Bethel,60.7942,-161.7611,Apples,2022,5,West,Hub Air,"Fruits, basic",May,0.006609986,6
Bethel,60.7942,-161.7611,Apples,2022,6,West,Hub Air,"Fruits, basic",Jun,0.006252683,6
Bethel,60.7942,-161.7611,Apples,2022,7,West,Hub Air,"Fruits, basic",Jul,0.004239182,6
Bethel,60.7942,-161.7611,Apples,2022,8,West,Hub Air,"Fruits, basic",Aug,0.006461432,6
Bethel,60.7942,-161.7611,Apples,2022,9,West,Hub Air,"Fruits, basic",Sep,0.003309337,6
Bethel,60.7942,-161.7611,Apples,2022,10,West,Hub Air,"Fruits, basic",Oct,0.002073263,6
Bethel,60.7942,-161.7611,Apples,2022,11,West,Hub Air,"Fruits, basic",Nov,0.000602732,6
Bethel,60.7942,-161.7611,Apples,2022,12,West,Hub Air,"Fruits, basic",Dec,0,6
Bethel,60.7942,-161.7611,Apples,2023,1,West,Hub Air,"Fruits, basic",Jan,0,5
Bethel,60.7942,-161.7611,Apples,2023,2,West,Hub Air,"Fruits, basic",Feb,0.007901309,6
Bethel,60.7942,-161.7611,Apples,2023,3,West,Hub Air,"Fruits, basic",Mar,0,6
Bethel,60.7942,-161.7611,Apples,2023,4,West,Hub Air,"Fruits, basic",Apr,0.000942539,6
Bethel,60.7942,-161.7611,Apples,2023,5,West,Hub Air,"Fruits, basic",May,0,6
Bethel,60.7942,-161.7611,Apples,2023,6,West,Hub Air,"Fruits, basic",Jun,0,6
Bethel,60.7942,-161.7611,Apples,2023,7,West,Hub Air,"Fruits, basic",Jul,0,6
Bethel,60.7942,-161.7611,Apples,2023,8,West,Hub Air,"Fruits, basic",Aug,0.005040756,6
Bethel,60.7942,-161.7611,Apples,2023,9,West,Hub Air,"Fruits, basic",Sep,0,6
Bethel,60.7942,-161.7611,Apples,2023,10,West,Hub Air,"Fruits, basic",Oct,0.004643436,6
Bethel,60.7942,-161.7611,Apples,2023,11,West,Hub Air,"Fruits, basic",Nov,0.017994389,6
Bethel,60.7942,-161.7611,Apples,2023,12,West,Hub Air,"Fruits, basic",Dec,0.015747736,6
Cordova,60.5464,-145.76,Apples,2018,1,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jan,0,5
Cordova,60.5464,-145.76,Apples,2018,2,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Feb,0,6
Cordova,60.5464,-145.76,Apples,2018,3,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Mar,0,6
Cordova,60.5464,-145.76,Apples,2018,4,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Apr,0,6
Cordova,60.5464,-145.76,Apples,2018,5,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",May,0,6
Cordova,60.5464,-145.76,Apples,2018,6,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jun,0,6
Cordova,60.5464,-145.76,Apples,2018,7,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jul,0,6
Cordova,60.5464,-145.76,Apples,2018,8,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Aug,0,6
Cordova,60.5464,-145.76,Apples,2018,9,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Sep,0,6
Cordova,60.5464,-145.76,Apples,2018,10,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Oct,0,6
Cordova,60.5464,-145.76,Apples,2018,11,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Nov,0,6
Cordova,60.5464,-145.76,Apples,2018,12,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Dec,0,6
Cordova,60.5464,-145.76,Apples,2019,2,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Feb,0.003436284,6
Cordova,60.5464,-145.76,Apples,2019,3,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Mar,0,6
Cordova,60.5464,-145.76,Apples,2019,4,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Apr,0,6
Cordova,60.5464,-145.76,Apples,2019,5,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",May,0,6
Cordova,60.5464,-145.76,Apples,2019,6,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jun,0,6
Cordova,60.5464,-145.76,Apples,2019,7,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jul,0,6
Cordova,60.5464,-145.76,Apples,2019,8,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Aug,0,6
Cordova,60.5464,-145.76,Apples,2019,9,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Sep,0,6
Cordova,60.5464,-145.76,Apples,2019,10,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Oct,0,6
Cordova,60.5464,-145.76,Apples,2019,11,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Nov,0,6
Cordova,60.5464,-145.76,Apples,2019,12,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Dec,0,6
Cordova,60.5464,-145.76,Apples,2020,1,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jan,0,5
Cordova,60.5464,-145.76,Apples,2020,2,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Feb,0.001804745,6
Cordova,60.5464,-145.76,Apples,2020,3,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Mar,0,6
Cordova,60.5464,-145.76,Apples,2020,4,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Apr,0.00684697,6
Cordova,60.5464,-145.76,Apples,2020,5,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",May,0,6
Cordova,60.5464,-145.76,Apples,2020,6,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jun,0,6
Cordova,60.5464,-145.76,Apples,2020,7,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jul,0,6
Cordova,60.5464,-145.76,Apples,2020,8,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Aug,0,6
Cordova,60.5464,-145.76,Apples,2020,9,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Sep,0,6
Cordova,60.5464,-145.76,Apples,2020,10,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Oct,0,6
Cordova,60.5464,-145.76,Apples,2020,11,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Nov,0,6
Cordova,60.5464,-145.76,Apples,2020,12,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Dec,0,6
Cordova,60.5464,-145.76,Apples,2021,1,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jan,0.000842417,5
Cordova,60.5464,-145.76,Apples,2021,2,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Feb,0,6
Cordova,60.5464,-145.76,Apples,2021,3,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Mar,0.004930348,6
Cordova,60.5464,-145.76,Apples,2021,4,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Apr,0.000910556,6
Cordova,60.5464,-145.76,Apples,2021,5,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",May,0.002408381,6
Cordova,60.5464,-145.76,Apples,2021,6,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jun,0.002155942,6
Cordova,60.5464,-145.76,Apples,2021,7,SE-Aleutian,Non-Hub ANC Direct Air,"Fruits, basic",Jul,0.000712124,6
